property_id,neighborhood,zip_code,distance_to_downtown_km,distance_to_school_km,distance_to_metro_km,property_type,year_built,property_age,lot_size_sqft,living_area_sqft,num_bedrooms,num_bathrooms,num_floors,num_rooms,overall_quality,overall_condition,has_garage,garage_size_cars,has_basement,basement_sqft,has_pool,has_fireplace,num_fireplaces,central_air,heating_type,roof_style,exterior_material,years_since_remodel,kitchen_quality,months_since_last_sale,sale_season,sale_type,school_rating,crime_rate_per_1000,sale_price
31873,Suburb_East,10005,28.2,1.6,12.5,Single Family,,66,6535,1689,2,2.0,1,4,8,5,1,1.0,0,0.0,0,0,0,Yes,Gas,Hip,Vinyl,1.0,Average,4,Spring,New,,6.8,105517.71
31874,Suburb_West,10004,2.2,2.3,10.1,Single Family,2006.0,18,6166,2097,4,1.0,2,7,9,6,0,,1,413.0,0,0,0,Yes,Gas,Flat,Brick,19.0,Excellent,5,Winter,Foreclosure,6.0,1.7,269144.13
31875,Suburb_East,10001,8.3,2.6,2.7,Single Family,1967.0,57,5685,2473,1,1.0,2,3,7,10,1,,1,1044.0,0,0,0,Yes,Gas,Gable,Vinyl,,Fair,210,Winter,Short Sale,,1.6,236273.88
31876,Suburb_South,10012,5.6,3.6,3.4,single family,1962.0,62,21081,2244,4,2.0,1,7,7,7,1,2.0,1,1307.0,0,0,0,N,Electric,Gable,Vinyl,11.0,Good,17,Summer,Foreclosure,4.9,3.3,160094.75
31877,Suburb_West,10005,1.8,1.9,12.3,Condo,1967.0,57,8628,2221,3,2.5,2,6,4,9,0,0.0,1,1399.0,0,0,0,Yes,Gas,Hip,Vinyl,5.0,Good,6,Fall,Normal,7.5,5.5,158258.17
31878,Suburb_North,10000,6.0,2.6,2.3,Single Family,,17,2250,1218,2,3.5,3,5,6,10,0,0.0,1,875.0,0,0,0,Yes,Gas,Gable,Vinyl,7.0,Good,83,Spring,Normal,8.0,7.1,254791.02
31879,Suburb_South,10018,2.5,4.2,8.7,Single Family,,59,7443,2935,5,2.0,2,7,4,6,0,0.0,1,1839.0,0,1,1,Yes,Oil,Flat,Wood,,Average,66,Fall,Normal,7.1,5.6,134718.28
31880,Downtown,10009,15.2,1.0,4.4,Single Family,1986.0,38,6820,1708,5,2.5,2,7,4,6,1,1.0,1,312.0,0,0,0,Yes,Electric,Hip,Vinyl,1.0,Excellent,32,Spring,Normal,6.8,4.8,147165.16
31881,Suburb_North,10005,3.8,4.6,4.9,Single Family,1975.0,49,25718,2452,3,2.5,1,5,6,8,1,3.0,1,1266.0,0,0,0,Yes,Gas,Hip,Vinyl,13.0,Fair,27,Spring,Normal,4.8,7.5,240576.2
31882,Suburb_East,10012,13.9,4.9,4.7,Single Family,2000.0,24,8658,3450,2,3.5,2,5,3,7,1,1.0,1,,1,0,0,Yes,Electric,Gable,Vinyl,9.0,Average,19,Winter,Short Sale,6.9,1.4,253077.55
31883,Suburb_West,10011,11.4,2.0,3.5,Townhouse,1940.0,84,6978,1165,3,2.0,2,4,9,8,1,3.0,0,0.0,0,0,0,Yes,Electric,Hip,Brick,,Fair,83,Summer,Normal,,3.0,145438.25
31884,Suburb_South,10008,2.1,2.6,3.5,Single Family,1973.0,51,7127,927,3,3.5,2,6,6,8,1,2.0,1,38.0,1,0,0,Yes,Gas,Gable,Brick,6.0,Excellent,17,Summer,Short Sale,,5.1,113052.51
31885,Rural,10015,3.5,1.0,4.7,Multi-family,1966.0,58,3831,1328,3,2.0,1,4,4,5,1,1.0,0,0.0,0,1,3,Yes,Electric,Gable,Brick,,Good,34,Winter,Normal,7.0,5.1,50105.76
31886,Downtown,10016,10.1,5.2,9.4,Single Family,1982.0,42,7149,3673,3,3.5,2,6,4,6,1,3.0,0,0.0,0,0,0,Yes,Gas,Gable,Wood,7.0,Excellent,17,Summer,Normal,6.5,1.0,237442.47
31887,Suburb_North,10005,10.1,4.3,5.0,Single Family,1965.0,59,4651,1043,2,1.5,2,4,8,6,1,1.0,1,690.0,0,0,0,No,Oil,Gable,Brick,4.0,Good,30,Summer,Short Sale,8.5,0.7,114441.01
31888,Suburb_South,10007,16.7,1.4,1.7,Single Family,1985.0,39,30283,2510,2,2.0,2,4,7,4,0,0.0,0,0.0,0,1,1,Yes,Gas,Gable,Brick,3.0,Fair,9,Summer,Normal,6.3,2.7,163952.56
31889,Suburb_West,10004,2.4,1.1,6.8,Single Family,1954.0,70,13471,2270,5,2.0,2,6,8,6,1,,1,668.0,0,0,0,Yes,Gas,Gable,Vinyl,0.0,Good,53,Winter,Normal,7.4,5.8,221399.43
31890,Suburb_North,10010,1.9,3.9,17.6,Townhouse,1943.0,81,14172,1728,4,2.5,1,6,8,1,1,1.0,1,752.0,0,0,0,Yes,Electric,Gable,Brick,18.0,Good,170,Summer,Foreclosure,4.3,1.1,22859.25
31891,Downtown,10014,10.8,2.0,3.3,Single Family,1957.0,67,3343,1056,4,3.0,1,5,8,8,1,2.0,1,192.0,0,1,1,Yes,Gas,Gable,Vinyl,8.0,Average,58,Fall,Short Sale,8.6,9.4,162364.75
31892,Suburb_South,10019,10.3,2.0,2.2,Single Family,1943.0,81,8526,1096,4,1.0,1,5,4,8,1,0.0,1,38.0,1,1,1,Yes,Gas,Hip,Vinyl,8.0,Good,6,Winter,Normal,,25.7,53088.24
31893,Downtown,10015,1.9,3.6,5.3,Multi-family,1915.0,109,8226,1986,5,1.5,2,7,6,6,0,0.0,0,,0,0,0,Yes,Gas,Hip,Brick,5.0,Average,63,Fall,Normal,6.8,4.8,106901.93
31894,Downtown,10000,25.8,5.3,1.2,Single Family,1997.0,27,4389,2128,3,1.5,2,4,8,6,1,2.0,0,0.0,0,1,1,Yes,Gas,Gable,Wood,21.0,Good,52,Winter,Normal,8.5,5.5,299497.51
31895,Suburb_North,10000,5.8,3.6,4.5,Single Family,1987.0,37,15129,2057,2,2.5,1,4,7,7,0,0.0,1,875.0,0,0,0,Yes,Oil,Gable,Vinyl,21.0,Fair,154,Winter,Normal,5.2,6.2,199158.7
31896,Suburb_North,10001,1.2,1.6,6.5,Condo,2023.0,1,16298,4020,3,1.5,1,6,6,6,1,3.0,0,0.0,0,0,0,Yes,Gas,Hip,Wood,0.0,Average,9,Winter,Foreclosure,6.8,5.1,326954.8
31897,Suburb_West,10008,3.4,1.5,7.5,Townhouse,1975.0,49,42255,2013,4,4.0,2,6,10,4,1,1.0,1,257.0,0,0,0,Yes,Oil,Gable,Vinyl,,Average,39,Fall,Normal,3.3,5.1,174094.92
31898,Suburb_North,10004,3.6,2.5,10.5,Single Family,1996.0,28,2903,2838,2,3.0,2,5,7,8,1,0.0,1,2065.0,0,0,0,Yes,Gas,Gable,Stucco,,Good,13,Spring,Normal,6.7,2.5,326058.66
31899,Suburb_South,10017,8.9,4.7,6.4,Single Family,1979.0,45,5284,4302,6,3.5,2,8,7,7,1,0.0,0,0.0,0,1,1,No,Gas,Mansard,Wood,22.0,Average,23,Spring,Normal,,8.5,545062.34
31900,Suburb_East,10008,1.6,3.2,8.5,Single Family,1989.0,35,12593,937,3,1.5,1,5,9,9,1,0.0,1,640.0,0,0,0,Yes,Gas,Gable,Vinyl,,Good,74,Fall,New,5.9,10.7,190318.2
31901,Suburb_East,10014,3.8,3.1,7.9,Single Family,2023.0,1,2626,1196,4,2.5,1,7,6,5,1,0.0,1,809.0,1,1,1,Yes,Gas,Hip,Brick,,Good,154,Summer,Normal,7.3,24.5,146100.1
31902,Suburb_East,10001,9.5,3.5,2.5,Townhouse,1975.0,49,4789,1591,3,1.5,1,5,8,5,0,0.0,1,545.0,0,0,0,Yes,Gas,Gable,Vinyl,25.0,Good,20,Winter,Normal,3.2,2.9,124936.01
31903,Suburb_West,10005,4.3,3.5,4.9,Townhouse,1989.0,35,8321,1301,6,2.5,1,8,7,8,1,,0,0.0,0,0,0,Yes,Electric,Gable,Brick,46.0,Average,46,Spring,Normal,9.1,1.0,238401.57
31904,Suburb_West,10001,9.4,1.6,5.4,Single Family,2000.0,24,12570,2946,1,2.0,1,2,8,9,1,,0,0.0,0,0,0,Yes,Gas,Hip,Vinyl,4.0,Average,85,Winter,Normal,7.5,3.1,449454.02
31905,Downtown,10016,25.8,3.0,2.0,Single Family,1976.0,48,7507,3325,3,2.5,1,5,9,7,1,1.0,1,1396.0,1,0,0,Yes,Electric,Gable,Vinyl,21.0,Average,40,Spring,Normal,4.6,6.0,467568.71
31906,Downtown,10015,1.7,6.7,2.4,Condo,2013.0,11,5094,2007,4,2.5,2,6,9,6,0,0.0,1,704.0,0,1,1,Yes,Gas,Gable,Stucco,,Average,110,Winter,Normal,8.0,8.7,440479.55
31907,Downtown,10008,2.5,1.4,17.0,Single Family,,30,11984,1349,4,1.0,2,6,8,7,1,1.0,1,154.0,0,0,0,Yes,Other,Gable,Vinyl,1.0,Average,76,Winter,Normal,6.6,1.4,259556.31
31908,Downtown,10013,9.7,2.4,3.6,Single Family,1959.0,65,31297,530,4,2.0,2,6,5,5,1,2.0,1,306.0,0,0,0,Yes,Electric,Gable,Vinyl,34.0,Average,3,Spring,Normal,5.4,7.0,50302.53
31909,Suburb_South,10013,11.5,1.3,10.1,Single Family,2021.0,3,4400,3543,3,2.0,2,5,5,3,1,0.0,1,537.0,0,0,0,Yes,Gas,Gable,Stucco,50.0,Poor,12,Winter,Normal,7.9,9.9,144688.65
31910,Suburb_West,10019,3.2,4.8,5.3,Condo,2011.0,13,15270,2030,3,2.5,2,5,6,4,1,,1,1609.0,0,0,0,Yes,Electric,Gable,Brick,23.0,Fair,1,Fall,Foreclosure,5.7,3.4,168305.6
31911,Rural,10019,3.3,2.7,18.7,Single Family,1960.0,64,5256,3413,3,2.0,2,4,6,3,1,2.0,1,2701.0,0,0,0,Yes,Gas,Hip,Vinyl,20.0,Fair,64,Spring,Normal,,3.0,87930.82
31912,Suburb_South,10007,10.5,1.4,10.5,Single Family,1975.0,49,6109,632,3,1.0,2,6,3,6,1,,1,329.0,1,0,0,Yes,Gas,Gable,Brick,23.0,Excellent,45,Spring,Normal,8.5,4.8,34448.7
31913,Suburb_East,10001,11.3,2.0,3.1,single family,2019.0,5,11750,770,3,1.0,1,5,9,6,0,0.0,1,227.0,0,0,0,Yes,Gas,Gable,Wood,,Good,24,Spring,Normal,,4.6,126976.4
31914,Suburb_West,10001,5.5,3.5,9.3,Townhouse,,36,8351,2501,5,1.5,2,8,6,7,1,3.0,1,1497.0,0,1,1,Yes,Gas,Flat,Vinyl,2.0,Good,10,Spring,Normal,8.4,8.1,251272.64
31915,Suburb_West,10002,2.5,2.5,8.4,Single Family,1991.0,33,7182,1146,4,3.0,1,7,5,7,1,0.0,0,,0,0,0,No,Gas,Gable,Brick,40.0,Fair,34,Winter,Normal,4.5,3.5,137035.69
31916,Suburb_North,10010,25.0,1.5,5.8,Single Family,1992.0,32,14026,2735,3,2.0,2,6,5,5,1,0.0,0,0.0,0,1,1,No,Oil,Gable,Wood,28.0,Good,36,Fall,Normal,8.4,4.1,136511.22
31917,Suburb_East,10017,8.5,4.0,1.3,Townhouse,1996.0,28,9623,2713,4,1.0,2,6,6,8,1,1.0,1,2152.0,0,1,1,Yes,Gas,Hip,Wood,25.0,Good,179,Summer,Normal,,5.0,417281.53
31918,Rural,10017,4.8,3.2,5.4,Multi-family,1970.0,54,4725,2397,5,2.0,1,7,9,6,1,2.0,0,0.0,0,1,1,No,Gas,Gable,Vinyl,8.0,Average,28,Summer,Normal,6.1,2.8,212569.74
31919,Suburb_North,10007,1.2,4.7,5.7,Single Family,1986.0,38,20372,1879,4,2.5,2,5,7,6,1,1.0,1,455.0,0,1,1,Yes,Electric,Hip,Vinyl,6.0,Good,240,Fall,Normal,7.1,5.1,179700.43
31920,Suburb_West,10002,2.6,6.5,1.2,Multi-family,2012.0,12,3166,1526,2,2.0,1,4,6,6,1,3.0,1,145.0,0,0,0,No,Gas,Mansard,Brick,10.0,Good,8,Fall,Normal,10.0,2.2,171171.8
31921,Suburb_West,10007,14.1,0.6,4.4,Single Family,1983.0,41,15918,1950,2,1.5,3,4,4,5,1,1.0,0,0.0,0,1,2,Yes,Electric,Gable,Vinyl,23.0,Poor,8,Fall,Normal,6.1,13.5,73042.7
31922,Rural,10009,7.2,0.8,0.9,Multi-family,1999.0,25,5927,1553,4,3.0,2,5,3,6,1,2.0,1,729.0,0,1,1,Yes,Other,Gable,Vinyl,8.0,Good,25,Spring,Foreclosure,5.3,10.0,58554.21
31923,Suburb_South,10008,4.0,1.8,11.0,Condo,2010.0,14,4217,1033,5,2.5,2,8,3,6,1,,1,548.0,1,0,0,Yes,Oil,Hip,Vinyl,,Average,80,Summer,Short Sale,6.0,5.7,74227.73
31924,Suburb_East,10012,5.1,1.9,6.9,Townhouse,1959.0,65,1948,1156,3,3.0,3,6,3,7,1,2.0,0,,1,1,1,Yes,Gas,Hip,Brick,13.0,Good,50,Summer,Normal,9.8,6.3,67073.77
31925,Suburb_North,10000,18.9,3.5,12.9,Condo,1961.0,63,26046,2784,4,1.0,2,7,7,6,1,0.0,0,0.0,0,1,1,Yes,Electric,Gable,Vinyl,,Poor,10,Winter,Foreclosure,3.9,4.6,210026.5
31926,Suburb_South,10003,16.6,1.3,23.0,Multi-family,2001.0,23,11416,1255,5,2.0,1,7,4,7,1,2.0,1,418.0,0,1,1,No,Gas,Hip,Brick,10.0,Fair,38,Spring,Normal,8.8,24.0,128326.8
31927,Suburb_South,10012,8.4,12.7,4.3,Single Family,1981.0,43,15083,1503,2,2.5,2,5,7,5,1,0.0,1,1033.0,0,0,0,Yes,Electric,Gable,Stone,5.0,Fair,10,Summer,Normal,7.5,3.9,111476.42
31928,Suburb_East,10002,8.7,2.9,6.1,Single Family,1984.0,40,7210,1440,2,1.5,3,5,2,8,1,1.0,1,623.0,0,0,0,Yes,Other,Hip,Wood,6.0,Average,16,Spring,Normal,6.4,2.4,44279.39
31929,Suburb_South,10007,5.6,0.8,6.7,Condo,1959.0,65,6799,2152,3,2.5,2,5,7,9,1,2.0,1,1232.0,0,0,0,Yes,Electric,Gable,Vinyl,2.0,Excellent,7,Summer,Foreclosure,5.8,2.9,257268.08
31930,Downtown,10011,3.0,2.5,3.3,Single Family,1972.0,52,5089,2970,3,1.0,2,4,6,5,0,0.0,1,2187.0,0,1,1,Yes,Gas,Hip,Wood,26.0,Average,65,Spring,Normal,8.3,10.1,159573.26
31931,downtown,10010,7.3,2.3,2.3,Townhouse,1989.0,35,2756,1526,4,1.5,2,6,6,6,0,0.0,1,818.0,0,1,1,Yes,Gas,Mansard,Brick,2.0,Good,33,Spring,Normal,5.6,3.3,103885.31
31932,Downtown,10009,7.7,2.1,3.5,Single Family,2015.0,9,9065,3614,2,3.5,1,5,6,10,1,,1,56.0,0,0,0,No,Gas,Hip,Wood,2.0,Poor,89,Winter,Normal,5.8,3.6,832291.12
31933,Suburb_West,10009,6.4,3.8,4.7,Townhouse,2008.0,16,7944,1748,3,1.5,1,6,9,6,1,3.0,1,,0,0,0,Yes,Gas,Gable,Vinyl,3.0,Good,46,Winter,Normal,6.2,5.8,307496.95
31934,Downtown,10014,2.0,5.4,4.6,Townhouse,,45,7407,1796,3,1.0,3,6,4,1,1,3.0,1,,0,0,0,Yes,Gas,Gable,Stucco,4.0,Good,58,Fall,Normal,4.6,1.4,21743.33
31935,Downtown,10010,3.2,1.3,1.2,Multi-family,1959.0,65,7543,1435,2,2.0,1,5,8,2,1,2.0,0,0.0,0,1,2,Yes,Other,Gable,Wood,7.0,Average,136,Summer,Normal,,5.8,52736.55
31936,Suburb_East,10013,18.2,3.9,3.1,single family,1978.0,46,5995,742,3,3.0,1,6,7,8,1,1.0,1,548.0,0,0,0,Yes,Gas,Hip,Wood,11.0,Average,57,Summer,Normal,9.5,3.4,123199.99
31937,Suburb_East,10008,6.3,2.6,3.4,Single Family,2004.0,20,6758,2183,2,2.5,1,5,7,3,1,2.0,0,0.0,1,0,0,Yes,Oil,Gable,Vinyl,,Good,24,Fall,Normal,4.2,4.5,127682.83
31938,Suburb_East,10017,3.7,2.1,16.8,Condo,2008.0,16,11297,1292,3,1.0,2,5,7,6,1,1.0,0,0.0,0,0,0,No,Electric,Flat,Brick,5.0,Fair,47,Fall,Normal,7.0,8.0,162757.93
31939,Suburb_South,10003,3.4,1.7,23.5,Single Family,1979.0,45,8361,574,2,2.5,2,4,6,9,0,0.0,1,,1,1,1,Yes,Electric,Hip,Vinyl,,Good,22,Spring,Normal,6.3,9.2,93402.41
31940,Downtown,10016,6.0,2.7,3.2,Single Family,2006.0,18,4088,1474,3,2.0,1,5,5,6,1,0.0,1,468.0,0,0,0,Yes,Gas,Gable,Wood,50.0,Average,16,Fall,Normal,5.4,1.2,155999.06
31941,Suburb_South,10005,7.2,4.5,2.3,Townhouse,2023.0,1,4064,5347,4,2.5,1,6,7,5,1,1.0,0,0.0,0,1,1,Yes,Gas,Gable,Brick,36.0,Fair,22,Spring,Short Sale,8.0,10.8,463950.21
31942,Suburb_East,10003,8.5,2.1,2.8,Single Family,2001.0,23,5226,1807,3,1.0,2,4,9,6,0,0.0,0,0.0,0,0,0,Yes,Gas,Gable,Brick,1.0,Good,10,Spring,Normal,6.3,50.0,221507.29
31943,Suburb_South,10011,5.7,3.8,1.2,Single Family,2000.0,24,3650,4771,3,2.5,1,5,7,5,0,0.0,0,0.0,0,1,1,Yes,Gas,Gable,Vinyl,0.0,Excellent,21,Summer,Short Sale,3.7,3.3,287831.0
31944,Downtown,10002,3.5,2.6,7.1,Townhouse,1985.0,39,5813,1486,3,2.5,1,6,8,7,1,0.0,0,0.0,0,0,0,Yes,Gas,Hip,Vinyl,1.0,Average,66,Fall,Normal,10.0,1.5,249894.18
31945,Suburb_West,10014,8.2,1.8,2.4,Condo,,62,6260,866,4,3.5,2,7,2,6,1,,0,0.0,0,0,0,Yes,Electric,Flat,Brick,1.0,Good,131,Winter,New,4.1,2.1,24557.5
31946,Rural,10005,4.2,1.3,16.1,Single Family,1969.0,55,4397,1330,3,1.5,3,5,7,8,0,0.0,1,796.0,0,0,0,N,Gas,Hip,Brick,31.0,Average,26,Fall,Normal,4.4,1.8,97085.21
31947,Suburb_East,10003,3.5,3.2,3.0,Single Family,1955.0,69,6623,1216,3,3.0,1,4,9,6,1,2.0,0,0.0,1,1,1,Yes,Gas,Gable,Brick,50.0,Average,44,Summer,Normal,,2.3,146005.57
31948,downtown,10011,2.1,2.5,4.4,Condo,,72,13399,1381,4,2.5,2,6,10,10,1,1.0,1,718.0,0,1,1,No,Gas,Hip,Vinyl,3.0,Excellent,16,Fall,Normal,6.6,3.5,237678.36
31949,Downtown,10011,16.3,2.0,9.5,Single Family,1949.0,75,8930,1059,3,2.0,1,4,7,7,1,,0,0.0,0,0,0,Yes,Gas,Gable,Vinyl,19.0,Average,9,Fall,Foreclosure,7.6,2.7,104901.35
31950,Suburb_North,10012,14.2,1.8,4.4,Single Family,2023.0,1,7300,3435,5,2.0,2,8,4,5,1,0.0,0,,0,1,1,Yes,Gas,Hip,Brick,16.0,Average,5,Summer,New,7.1,24.5,255372.88
31951,Suburb_East,10009,8.3,3.4,9.0,Single Family,1996.0,28,5744,2422,3,2.5,1,4,9,5,1,2.0,1,,0,0,0,No,Gas,Hip,Wood,5.0,Excellent,46,Spring,Normal,8.8,1.6,322417.87
31952,Suburb_North,10002,32.4,2.1,3.5,Condo,1974.0,50,6476,1988,3,2.0,2,6,3,5,1,2.0,0,0.0,1,0,0,Yes,Electric,Gable,Stucco,,Good,22,Summer,Normal,7.9,3.1,50314.37
31953,Suburb_South,10005,5.8,3.8,5.4,Townhouse,1967.0,57,5375,1276,2,2.0,1,3,7,4,1,1.0,1,,0,0,0,Yes,Gas,Gable,Vinyl,50.0,Fair,155,Summer,Normal,6.6,4.2,66440.64
31954,Suburb_South,10009,2.2,5.6,3.8,Single Family,1983.0,41,20132,1531,2,2.5,2,5,6,6,0,0.0,1,485.0,0,1,2,Yes,Gas,Hip,Brick,12.0,Average,108,Winter,Short Sale,,2.5,132043.11
31955,Suburb_North,10007,2.4,4.5,3.8,Townhouse,2002.0,22,3238,2086,1,1.0,2,4,4,2,1,2.0,1,955.0,0,0,0,Yes,Gas,Gable,Wood,20.0,Average,93,Winter,Normal,8.6,5.7,42157.72
31956,Downtown,10015,23.4,4.6,5.9,Single Family,2014.0,10,8472,2871,4,2.0,1,6,8,7,0,0.0,1,1544.0,0,0,0,Yes,Gas,Flat,Brick,17.0,Good,6,Spring,Normal,7.8,1.1,470966.94
31957,Suburb_South,10015,10.2,1.4,5.1,Townhouse,1961.0,63,6234,920,3,2.5,2,5,7,10,0,,0,0.0,0,0,0,Yes,Electric,Gable,Brick,5.0,Average,48,Summer,Normal,4.2,3.4,114758.45
31958,Suburb_South,10010,14.3,1.2,7.1,Townhouse,1985.0,39,4291,2822,6,1.0,1,7,10,6,1,1.0,1,1344.0,0,0,0,No,Gas,Hip,Stone,34.0,Good,240,Summer,Normal,4.4,2.4,529693.58
31959,Suburb_West,10004,13.1,2.4,2.1,Condo,1972.0,52,5313,1839,4,2.0,2,7,9,10,1,1.0,0,0.0,0,0,0,Yes,Electric,Hip,Brick,4.0,Good,42,Winter,Foreclosure,5.1,5.6,451162.21
31960,Downtown,10017,4.7,3.5,25.0,Multi-family,1948.0,76,8668,5445,2,2.5,2,3,7,8,1,0.0,0,0.0,0,1,1,Yes,Other,Gable,Stone,1.0,Fair,11,Fall,Normal,7.7,5.9,552808.8
31961,Suburb_East,10010,3.6,2.1,9.0,Single Family,1960.0,64,13252,931,2,3.0,2,5,7,6,1,,1,327.0,0,0,0,No,Gas,Gable,Vinyl,29.0,Good,50,Fall,Foreclosure,9.9,0.6,92538.77
31962,Suburb_West,10003,2.2,1.6,1.9,Townhouse,1971.0,53,11795,2477,3,2.0,3,6,6,7,1,0.0,0,0.0,1,1,1,Yes,Electric,Hip,Vinyl,,Fair,52,Fall,Normal,7.0,11.8,194449.62
31963,Suburb_West,10014,8.1,3.4,5.3,Single Family,1992.0,32,9002,1984,3,3.0,1,5,4,7,0,0.0,1,217.0,0,1,2,Yes,Electric,Gable,Brick,,Average,2,Fall,New,1.8,4.6,130821.93
31964,Suburb_West,10016,4.4,7.7,2.7,Single Family,,24,9909,1862,3,4.0,2,6,7,4,1,2.0,0,0.0,0,0,0,Yes,Gas,Gable,Vinyl,5.0,Poor,93,Spring,Normal,,2.2,139720.67
31965,Suburb_North,10015,2.4,0.4,5.6,Single Family,2006.0,18,4272,2615,4,2.0,1,5,7,7,1,0.0,1,1876.0,1,0,0,yes,Gas,Gable,Brick,7.0,Average,99,Winter,Normal,5.9,2.6,366896.74
31966,Downtown,10005,22.5,3.8,2.6,Condo,1999.0,25,4719,961,6,1.5,1,9,7,2,0,,1,415.0,0,1,2,Yes,Electric,Hip,Vinyl,33.0,Good,11,Winter,Normal,4.9,27.3,60569.45
31967,Suburb_East,10006,17.3,5.0,4.8,Townhouse,2023.0,1,2797,1065,4,2.0,2,7,7,8,0,0.0,1,647.0,0,0,0,Yes,Electric,Flat,Stone,4.0,Good,217,Fall,Normal,10.0,5.4,241118.99
31968,Downtown,10019,6.9,2.1,3.0,single family,1965.0,59,13290,3095,3,3.5,1,4,6,3,1,1.0,1,231.0,0,0,0,Yes,Gas,Gable,Brick,19.0,Good,4,Spring,Normal,3.8,1.8,120000.94
31969,Suburb_West,10008,16.4,0.8,2.8,Townhouse,,50,9837,2059,2,3.5,2,4,3,9,1,,1,,0,0,0,Yes,Gas,Gable,Brick,37.0,Good,90,Winter,Normal,8.5,3.3,136973.75
31970,Suburb_East,10008,18.6,2.5,6.9,Condo,1993.0,31,8148,8696,3,2.0,2,6,8,9,1,2.0,1,1058.0,0,0,0,Yes,Gas,Gable,Vinyl,15.0,Good,59,Winter,Normal,,3.1,266284.0
31971,Suburb_East,10016,27.8,3.2,0.9,Single Family,1974.0,50,4051,757,4,2.5,1,5,4,10,1,0.0,1,148.0,0,1,1,Yes,Electric,Gable,Brick,6.0,Good,59,Summer,Normal,5.8,7.3,77236.64
31972,Downtown,10000,7.1,1.9,7.2,Condo,2000.0,24,5138,9479,3,2.5,2,6,7,9,1,3.0,0,0.0,0,1,1,Yes,Gas,Gable,Stone,1.0,Good,108,Spring,Normal,8.5,10.3,524194.0
31973,Suburb_East,10002,3.3,2.5,5.2,Single Family,1997.0,27,35335,2359,2,2.0,2,5,6,5,1,2.0,1,,1,1,2,Yes,Gas,Gable,Stucco,,Good,46,Fall,Normal,7.5,4.0,233678.98
31974,Suburb_South,10004,5.2,5.5,14.8,Condo,1948.0,76,5390,1476,3,2.0,1,4,2,6,1,1.0,1,819.0,0,0,0,Yes,Gas,Gable,Vinyl,1.0,Excellent,61,Spring,Normal,4.0,6.2,28179.87
31975,Downtown,10014,3.2,3.4,15.1,Single Family,1998.0,26,13392,739,4,3.0,3,6,6,7,1,,0,0.0,0,0,0,Yes,Gas,Gable,Brick,9.0,Good,72,Winter,Normal,5.7,2.7,810855.7251002545
31976,Downtown,10005,10.6,1.3,25.0,Condo,1960.0,64,4550,2187,5,2.0,2,7,5,7,1,1.0,1,1363.0,0,0,0,Yes,Gas,Gable,Vinyl,0.0,Fair,19,Summer,Normal,7.5,3.6,131063.3
31977,Suburb_West,10007,10.9,6.6,3.7,Multi-family,2004.0,20,5918,1031,5,2.0,1,7,7,6,1,,1,377.0,0,1,1,Yes,Electric,Gable,Wood,1.0,Fair,112,Spring,Normal,,4.9,166384.75
31978,Rural,10018,2.1,1.9,4.8,Condo,1988.0,36,4798,1260,5,1.5,1,7,6,7,1,1.0,1,360.0,0,0,0,Yes,Gas,Flat,Wood,3.0,Excellent,20,Fall,Normal,7.9,7.1,125612.09
31979,Rural,10013,13.5,6.6,9.3,Single Family,1989.0,35,9148,2637,4,2.5,2,7,7,2,1,2.0,1,1051.0,1,1,1,Yes,Gas,Gable,Vinyl,0.0,Good,138,Fall,Normal,8.0,6.9,81455.87
31980,Suburb_East,10000,4.4,1.2,4.8,Single Family,1954.0,70,10849,2289,5,2.0,2,6,5,5,1,,1,840.0,0,1,1,Yes,Gas,Mansard,Brick,4.0,Average,13,Fall,New,6.1,3.0,117528.29
31981,Suburb_East,10001,23.0,4.3,4.4,Single Family,1984.0,40,10678,2888,2,2.5,1,4,8,5,1,3.0,1,115.0,0,0,0,No,Gas,Flat,Vinyl,6.0,Good,8,Fall,Short Sale,8.6,3.5,220874.74
31982,Suburb_North,10005,2.4,1.9,3.2,Multi-family,1965.0,59,4890,1798,4,1.0,3,5,8,8,1,,1,,0,1,1,Yes,Gas,Flat,Wood,4.0,Average,2,Fall,New,5.3,1.2,288564.06
31983,Suburb_East,10007,40.9,4.6,6.3,Townhouse,1976.0,48,8104,1966,4,2.0,1,7,9,5,0,0.0,0,0.0,0,0,0,Yes,Gas,Hip,Wood,13.0,Fair,240,Winter,Normal,7.1,3.2,190718.67
31984,Suburb_East,10002,6.8,1.2,2.7,Single Family,1998.0,26,11036,2909,4,2.5,1,6,5,4,1,1.0,1,147.0,0,0,0,Yes,Gas,Hip,Vinyl,8.0,Good,9,Winter,Normal,2.7,3.3,146886.57
31985,Suburb_South,10012,5.7,3.6,1.4,Single Family,1988.0,36,18855,1523,4,2.5,2,7,8,3,0,0.0,1,853.0,0,0,0,Yes,Gas,Gable,Vinyl,5.0,Average,18,Fall,Normal,6.7,8.4,82362.96
31986,Rural,10019,32.1,3.8,1.2,Single Family,,13,9182,1191,1,3.0,3,2,8,4,1,1.0,0,0.0,1,0,0,Yes,Gas,Hip,Vinyl,1.0,Average,1,Fall,Foreclosure,5.4,3.4,80550.88
